,gene_symbol,identifier,clan,duplication_score,netto_dup,orthologs_cnt,human_dup,human_frac,dev_from_mean,human_protein_cnt
2129,PDCD6IP,ENSGT00780000121909_ENSG00000170248,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2130,AC106886.5,ENSGT00530000063427_ENSG00000282034,motif,-0.158010410642,1,14,1,1.0,0.425669853806,2
2131,FARP2,ENSGT00920000148976_ENSG00000006607,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2132,DIS3L,ENSGT00530000063106_ENSG00000166938,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
2133,MAPKAPK5,ENSGT00900000140876_ENSG00000089022,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2134,DDX52,ENSGT00550000074863_ENSG00000278053,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2135,KLHL40,ENSGT00910000143979_ENSG00000157119_Kelch_1,Beta_propeller,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
2136,OXR1,ENSGT00410000025363_ENSG00000164830,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2137,CYTIP,ENSGT00530000063734_ENSG00000115165,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
2138,SIK1,ENSGT00900000140806_ENSG00000142178,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,2
2139,SYNC,ENSGT00390000018108_ENSG00000162520,motif,0.696963562753,6,4,1,0.166666666667,0.925669853806,1
2140,POLR3A,ENSGT00920000149105_ENSG00000148606,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2141,RASD1,ENSGT00860000133678_ENSG00000108551,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2142,SF3B4,ENSGT00870000136537_ENSG00000143368,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
2143,COG5,ENSGT00390000004586_ENSG00000164597,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2144,CAPN6,ENSGT00760000118971_ENSG00000077274,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2145,ZFYVE19,ENSGT00390000016108_ENSG00000166140,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2146,ERBB4,ENSGT00760000118799_ENSG00000178568_GF_recep_IV,GF_recep_C-rich,0.154880791723,6,18,0,0.0,-0.0743301461938,1
2147,CSTF2T,ENSGT00890000139457_ENSG00000177613,motif,1.05252361673,19,15,0,0.0,-0.0743301461938,2
2148,CKMT1B,ENSGT00550000074561_ENSG00000237289,motif,0.913418160787,16,14,0,0.0,-0.0743301461938,2
2149,RTL5,ENSGT00510000047956_ENSG00000242732,motif,0.797975708502,8,6,2,0.25,0.592336520473,3
2150,CARD14,ENSGT00530000063108_ENSG00000141527,motif,-0.0176788124157,3,12,0,0.0,-0.0743301461938,1
2151,DIS3,ENSGT00530000063106_ENSG00000083520,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2152,RAPH1,ENSGT00550000074537_ENSG00000173166,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
2153,B4GALNT1,ENSGT00390000006679_ENSG00000135454,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2154,KIF1B,ENSGT00890000139327_ENSG00000054523,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2155,HSP90B1,ENSGT00920000149016_ENSG00000166598,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2156,USP25,ENSGT00390000016082_ENSG00000155313,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2157,AFP,ENSGT00390000000113_ENSG00000081051_Serum_albumin,Serum_albumin,-0.0823627115125,0,39,0,0.0,-0.0743301461938,4
2158,IL17RE,ENSGT00730000111008_ENSG00000163701,motif,-0.0424291497976,3,5,0,0.0,-0.0743301461938,1
2159,NR2E1,ENSGT00760000118948_ENSG00000112333,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2160,SLC12A2,ENSGT00760000119053_ENSG00000064651,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2161,TMEM163,ENSGT00390000001170_ENSG00000152128,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
2162,TRIOBP,ENSGT00530000063678_ENSG00000100106,motif,19.4469635628,81,4,24,0.296296296296,23.9256698538,1
2163,ING2,ENSGT00550000074538_ENSG00000168556,motif,-0.0176788124157,3,12,0,0.0,-0.0743301461938,1
2164,CHERP,ENSGT00730000111147_ENSG00000085872,motif,0.770561017929,14,14,0,0.0,-0.0743301461938,1
2165,STK24,ENSGT00920000149000_ENSG00000102572,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2166,PSMD13,ENSGT00390000001802_ENSG00000185627,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
2167,ANKRD40,ENSGT00390000007792_ENSG00000154945,motif,-0.169060302578,0,19,0,0.0,-0.0743301461938,2
2168,TOMM34,ENSGT00900000140844_ENSG00000025772_TPR_1,TPR,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2169,CCDC88B,ENSGT00690000101702_ENSG00000168071,motif,2.5787854251,29,10,0,0.0,-0.0743301461938,1
2170,MYH7B,ENSGT00760000118919_ENSG00000078814,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2171,EVI5L,ENSGT00750000117238_ENSG00000142459,motif,-0.221214574899,1,10,0,0.0,-0.0743301461938,1
2172,TET3,ENSGT00910000144072_ENSG00000187605,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2173,SIM1,ENSGT00760000118788_ENSG00000112246,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
2174,LUC7L3,ENSGT00730000110670_ENSG00000108848,motif,0.0606041731548,4,13,0,0.0,-0.0743301461938,1
2175,CEP83,ENSGT00450000040638_ENSG00000173588,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
2176,C1QTNF2,ENSGT00760000118830_ENSG00000145861,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2177,PPIP5K1,ENSGT00390000009048_ENSG00000168781,motif,0.199360750053,7,19,0,0.0,-0.0743301461938,1
2178,MAP4K4,ENSGT00920000148966_ENSG00000071054,motif,-0.0808097165992,2,15,1,0.5,0.925669853806,1
2179,USP1,ENSGT00910000144243_ENSG00000162607_UCH_1,Peptidase_CA,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2180,BDNF,ENSGT00390000007725_ENSG00000176697,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
2181,MTMR12,ENSGT00920000149050_ENSG00000150712,motif,0.398987854251,8,12,0,0.0,-0.0743301461938,1
2182,UBAC1,ENSGT00390000014658_ENSG00000130560,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2183,SYT10,ENSGT00760000118973_ENSG00000110975,motif,0.232321187584,6,12,1,0.166666666667,0.925669853806,1
2184,IDS,ENSGT00730000110906_ENSG00000010404,motif,0.385856950067,9,15,0,0.0,-0.0743301461938,2
2185,SRSF1,ENSGT00910000144049_ENSG00000136450,motif,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
2186,EP300,ENSGT00920000148952_ENSG00000100393,motif,0.458109073589,11,17,0,0.0,-0.0743301461938,1
2187,EIF3L,ENSGT00390000000411_ENSG00000100129,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
2188,CDIPT,ENSGT00390000017279_ENSG00000103502,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
2189,ANGPTL3,ENSGT00920000148942_ENSG00000132855,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2190,SLC25A43,ENSGT00880000137904_ENSG00000077713_Mito_carr,Mito_carr,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2191,SMG6,ENSGT00560000077120_ENSG00000070366,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
2192,DAZAP1,ENSGT00900000140835_ENSG00000071626,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
2193,ARPP21,ENSGT00440000038338_ENSG00000172995,motif,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
2194,FOXF1,ENSGT00920000148947_ENSG00000103241,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
2195,ZNF608,ENSGT00390000008748_ENSG00000168916,motif,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
2196,PUS10,ENSGT00390000007529_ENSG00000162927,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2197,NDEL1,ENSGT00390000000111_ENSG00000166579,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2198,ME2,ENSGT00390000000754_ENSG00000082212,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2199,IRF4,ENSGT00760000119093_ENSG00000137265,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
2200,LDHB,ENSGT00550000074541_ENSG00000111716,motif,-0.0117858749438,3,18,0,0.0,-0.0743301461938,1
2201,KLHL18,ENSGT00760000118931_ENSG00000114648_Kelch_1,Beta_propeller,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2202,HADHB,ENSGT00910000144143_ENSG00000138029,motif,0.556275303644,11,14,0,0.0,-0.0743301461938,1
2203,TAF1L,ENSGT00910000144099_ENSG00000122728,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,2
2204,RPS6KB1,ENSGT00920000148962_ENSG00000108443,motif,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
2205,SPIRE1,ENSGT00390000003058_ENSG00000134278,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2206,LARGE1,ENSGT00530000063165_ENSG00000133424,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
2207,LCA5L,ENSGT00560000077266_ENSG00000157578,motif,-0.221214574899,1,10,0,0.0,-0.0743301461938,1
2208,SULF2,ENSGT00400000022041_ENSG00000196562,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2209,OR6S1,ENSGT00760000119169_ENSG00000181803,motif,0.0938295692893,11,83,0,0.0,-0.0743301461938,9
2210,ARHGAP42,ENSGT00920000148941_ENSG00000165895,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
2211,FAM160A2,ENSGT00760000119270_ENSG00000051009,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
2212,KLB,ENSGT00550000074452_ENSG00000134962_Glyco_hydro_1,Glyco_hydro_tim,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2213,UROC1,ENSGT00390000015136_ENSG00000159650,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2214,SYNRG,ENSGT00390000010789_ENSG00000275066,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2215,POLR1A,ENSGT00920000149138_ENSG00000068654,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2216,INPP5F,ENSGT00530000063393_ENSG00000198825,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2217,SLC4A7,ENSGT00760000119021_ENSG00000033867,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2218,CBARP,ENSGT00390000009230_ENSG00000099625,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2219,PHLDB1,ENSGT00530000063148_ENSG00000019144,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2220,EEF1D,ENSGT00390000011747_ENSG00000104529,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2221,INF2,ENSGT00760000118986_ENSG00000203485,motif,0.829834942386,14,13,2,0.142857142857,1.92566985381,1
2222,HEMK1,ENSGT00390000014125_ENSG00000114735,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2223,PRPF19,ENSGT00900000140925_ENSG00000110107_WD40,Beta_propeller,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
2224,ANKMY1,ENSGT00460000041630_ENSG00000144504_Ank_2,Ank,0.852523616734,16,15,0,0.0,-0.0743301461938,1
2225,LRRC30,ENSGT00840000129686_ENSG00000206422_LRR_8,LRR,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2226,MED12,ENSGT00440000037505_ENSG00000184634,motif,0.148987854251,5,12,1,0.2,0.925669853806,1
2227,NDUFV1,ENSGT00390000010641_ENSG00000167792,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2228,AARS,ENSGT00390000016019_ENSG00000090861,motif,0.0606041731548,4,13,0,0.0,-0.0743301461938,1
2229,GMNC,ENSGT00390000018271_ENSG00000205835,motif,-0.184345479082,1,12,0,0.0,-0.0743301461938,1
2230,COLEC10,ENSGT00700000104102_ENSG00000184374,motif,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
2231,GPR137C,ENSGT00390000008320_ENSG00000180998,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2232,PRPF31,ENSGT00550000075069_ENSG00000105618,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2233,LGALS3,ENSGT00760000119105_ENSG00000131981,motif,1.39898785425,20,12,0,0.0,-0.0743301461938,1
2234,SAXO1,ENSGT00390000007252_ENSG00000155875,motif,0.198650472335,5,9,0,0.0,-0.0743301461938,1
2235,TEAD4,ENSGT00390000008670_ENSG00000197905,motif,-0.0192859771807,3,11,1,0.333333333333,0.925669853806,1
2236,COP1,ENSGT00920000149161_ENSG00000143207_WD40,Beta_propeller,0.199132446501,6,14,0,0.0,-0.0743301461938,1
2237,FOXK2,ENSGT00920000148974_ENSG00000141568,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2238,SLC16A10,ENSGT00910000144077_ENSG00000112394,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2239,USP51,ENSGT00890000139343_ENSG00000247746,motif,-0.169060302578,0,19,0,0.0,-0.0743301461938,3
2240,FARSB,ENSGT00530000063489_ENSG00000116120,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2241,COLEC11,ENSGT00700000104102_ENSG00000118004,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2242,ATG7,ENSGT00390000017509_ENSG00000197548,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2243,NUDT12,ENSGT00530000063600_ENSG00000112874,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2244,CDK11B,ENSGT00910000144030_ENSG00000248333,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
2245,MLLT3,ENSGT00440000039936_ENSG00000171843,motif,0.617077659183,10,11,1,0.1,0.925669853806,1
2246,CSNK1G1,ENSGT00920000148988_ENSG00000169118,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
2247,APOH,ENSGT00910000143999_ENSG00000091583_Sushi,EGF,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2248,XPO4,ENSGT00730000111055_ENSG00000132953,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2249,TUBB6,ENSGT00760000119061_ENSG00000176014,motif,0.137527250078,5,13,0,0.0,-0.0743301461938,1
2250,TIMM44,ENSGT00390000000051_ENSG00000104980,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2251,SKP2,ENSGT00390000007918_ENSG00000145604,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2252,TRMT1,ENSGT00530000063646_ENSG00000104907,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
2253,RGS3,ENSGT00760000118903_ENSG00000138835,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
2254,TSTD2,ENSGT00390000016307_ENSG00000136925,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2255,CRISPLD1,ENSGT00760000119004_ENSG00000121005,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2256,CDK8,ENSGT00530000064012_ENSG00000132964,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
2257,PYGM,ENSGT00390000016886_ENSG00000068976,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
2258,HNRNPR,ENSGT00550000074366_ENSG00000125944_RRM_1,RRM,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
2259,SEC24A,ENSGT00590000082962_ENSG00000113615,motif,0.127703875072,5,14,0,0.0,-0.0743301461938,1
2260,SAGE1,ENSGT00390000016655_ENSG00000181433,motif,-0.15295932138,0,21,0,0.0,-0.0743301461938,2
2261,SEPT6,ENSGT00910000144070_ENSG00000125354,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2262,KCTD14,ENSGT00920000149007_ENSG00000151364,motif,0.0606041731548,4,13,0,0.0,-0.0743301461938,1
2263,TMEM200A,ENSGT00530000063698_ENSG00000164484,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2264,PLCD3,ENSGT00760000118936_ENSG00000161714,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2265,FAM122C,ENSGT00390000015476_ENSG00000156500,motif,-0.133839406208,0,24,0,0.0,-0.0743301461938,2
2266,TMEM168,ENSGT00390000005941_ENSG00000146802,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2267,SPERT,ENSGT00510000049023_ENSG00000174015,motif,3.59848178138,32,8,1,0.03125,0.925669853806,1
2268,AC005670.2,ENSGT00490000043403_ENSG00000262633,motif,0.119190283401,5,15,0,0.0,-0.0743301461938,2
2269,PPFIA1,ENSGT00760000119138_ENSG00000131626_SAM_1,SAM,0.127703875072,5,14,1,0.2,0.925669853806,1
2270,ZNF781,ENSGT00530000064407_ENSG00000196381,motif,4.91341816079,72,14,1,0.0138888888889,0.925669853806,1
2271,SARNP,ENSGT00390000002944_ENSG00000205323,motif,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
2272,SLC29A4,ENSGT00390000002232_ENSG00000164638,motif,0.214450327001,6,13,0,0.0,-0.0743301461938,1
2273,PSMD8,ENSGT00390000014682_ENSG00000099341,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
2274,OLFM3,ENSGT00760000119005_ENSG00000118733,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
2275,TELO2,ENSGT00390000006698_ENSG00000100726,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2276,C12orf50,ENSGT00920000149095_ENSG00000165805,motif,-0.0448942869996,2,27,0,0.0,-0.0743301461938,2
2277,DHX37,ENSGT00550000074985_ENSG00000150990,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2278,CBFA2T2,ENSGT00390000013479_ENSG00000078699,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
2279,CCDC124,ENSGT00390000012482_ENSG00000007080,motif,1.214450327,19,13,2,0.105263157895,1.92566985381,1
2280,DDX50,ENSGT00920000149066_ENSG00000107625_Helicase_C,P-loop_NTPase,-0.160607287449,0,20,0,0.0,-0.0743301461938,2
2281,FAM160A1,ENSGT00760000119270_ENSG00000164142,motif,0.299240890688,8,16,0,0.0,-0.0743301461938,1
2282,TRIP10,ENSGT00510000046403_ENSG00000125733,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2283,PCOLCE2,ENSGT00760000119018_ENSG00000163710,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2284,MATR3,ENSGT00850000132320_ENSG00000280987,motif,-0.130126220529,1,17,0,0.0,-0.0743301461938,2
2285,SMARCAL1,ENSGT00910000144109_ENSG00000138375,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2286,CYTH1,ENSGT00760000119036_ENSG00000108669,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
2287,GABBR2,ENSGT00530000063129_ENSG00000136928,motif,0.119190283401,5,15,0,0.0,-0.0743301461938,1
2288,AMOTL2,ENSGT00530000063846_ENSG00000114019,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2289,CCNT1,ENSGT00760000119191_ENSG00000129315,motif,0.185856950067,6,15,0,0.0,-0.0743301461938,1
2290,GIPC1,ENSGT00390000003420_ENSG00000123159,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
2291,FCMR,ENSGT00530000063436_ENSG00000162894_V-set,Ig,0.0375168690958,4,21,0,0.0,-0.0743301461938,3
2292,NPRL3,ENSGT00390000015916_ENSG00000103148,motif,0.127703875072,5,14,0,0.0,-0.0743301461938,1
2293,AGL,ENSGT00390000012596_ENSG00000162688,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2294,GABRG2,ENSGT00760000119010_ENSG00000113327,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
2295,USP20,ENSGT00860000133682_ENSG00000136878,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2296,MTREX,ENSGT00820000127042_ENSG00000039123,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
2297,FILIP1,ENSGT00910000144112_ENSG00000118407,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
2298,IMPDH1,ENSGT00530000062923_ENSG00000106348,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2299,ZMAT2,ENSGT00390000010712_ENSG00000146007,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2300,R3HDM2,ENSGT00440000038338_ENSG00000179912,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,2
2301,CARD11,ENSGT00530000063108_ENSG00000198286,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2302,WDR1,ENSGT00390000009416_ENSG00000071127_WD40,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2303,ZC3H13,ENSGT00730000111163_ENSG00000123200,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2304,SEC31A,ENSGT00390000003175_ENSG00000138674,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2305,PRPF8,ENSGT00390000015210_ENSG00000174231,motif,0.199132446501,6,14,0,0.0,-0.0743301461938,1
2306,TACC2,ENSGT00530000063855_ENSG00000138162,motif,-0.0163189037683,3,13,0,0.0,-0.0743301461938,1
2307,ABHD17A,ENSGT00390000000948_ENSG00000129968,motif,-0.169060302578,0,19,0,0.0,-0.0743301461938,1
2308,TBCCD1,ENSGT00470000042284_ENSG00000113838,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2309,PACS2,ENSGT00390000003281_ENSG00000179364,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2310,GPALPP1,ENSGT00390000008389_ENSG00000133114,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
2311,ZNF280C,ENSGT00530000063300_ENSG00000056277,motif,-0.146006624954,0,22,0,0.0,-0.0743301461938,5
2312,FAM120A,ENSGT00530000063168_ENSG00000048828,motif,0.137527250078,5,13,0,0.0,-0.0743301461938,1
2313,NTN4,ENSGT00780000121851_ENSG00000074527_Laminin_EGF,EGF,-0.146006624954,0,22,0,0.0,-0.0743301461938,1
2314,MAP3K6,ENSGT00920000149049_ENSG00000142733,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2315,C14orf28,ENSGT00390000012377_ENSG00000179476,motif,-0.201104158999,1,11,0,0.0,-0.0743301461938,1
2316,UBL7,ENSGT00390000015967_ENSG00000138629,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2317,GALNT12,ENSGT00760000118828_ENSG00000119514,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2318,SMOC1,ENSGT00390000018436_ENSG00000198732,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2319,SGK3,ENSGT00920000148938_ENSG00000104205,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2320,TMEM179,ENSGT00510000048283_ENSG00000258986,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2321,HARBI1,ENSGT00530000063045_ENSG00000180423,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2322,SOS2,ENSGT00910000143985_ENSG00000100485,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2323,GRAMD4,ENSGT00390000010968_ENSG00000075240,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
2324,ZBTB17,ENSGT00920000149040_ENSG00000116809_zf-H2C2_2,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2325,ZRANB2,ENSGT00730000111078_ENSG00000132485,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2326,ERCC3,ENSGT00390000002204_ENSG00000163161,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2327,KCTD16,ENSGT00760000119013_ENSG00000183775,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2328,SPRY4,ENSGT00390000003535_ENSG00000187678,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
2329,TRMT5,ENSGT00390000008208_ENSG00000126814,motif,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
2330,VWA3B,ENSGT00530000063623_ENSG00000168658,motif,-0.0192859771807,3,11,0,0.0,-0.0743301461938,1
2331,KCNH5,ENSGT00900000140833_ENSG00000140015,motif,-0.138259109312,1,16,1,1.0,0.925669853806,1
2332,RAB3GAP1,ENSGT00390000006705_ENSG00000115839,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2333,UFD1,ENSGT00390000002408_ENSG00000070010,motif,0.44521955777,9,13,1,0.111111111111,0.925669853806,1
2334,ARID4A,ENSGT00900000140901_ENSG00000032219,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
2335,ZNF462,ENSGT00910000144103_ENSG00000148143_zf-H2C2_5,C2H2-zf,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2336,LRRC38,ENSGT00920000148971_ENSG00000162494_LRR_4,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2337,GIT2,ENSGT00920000149085_ENSG00000139436,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2338,STRC,ENSGT00530000063809_ENSG00000242866,motif,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
2339,MTBP,ENSGT00390000003305_ENSG00000172167,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2340,CRBN,ENSGT00390000016404_ENSG00000113851,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
2341,ATP2A1,ENSGT00890000139334_ENSG00000196296,motif,0.223481781377,5,8,0,0.0,-0.0743301461938,1
2342,SLC16A7,ENSGT00760000118926_ENSG00000118596,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2343,NUP54,ENSGT00390000013620_ENSG00000138750,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
2344,DCAF12,ENSGT00390000001132_ENSG00000198876,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
2345,VSTM4,ENSGT00390000008566_ENSG00000165633,motif,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
2346,PPP3CB,ENSGT00530000063087_ENSG00000107758,motif,-0.101012145749,2,12,0,0.0,-0.0743301461938,1
2347,VAV2,ENSGT00920000148946_ENSG00000160293_SH3_2,SH3,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
2348,HLTF,ENSGT00910000144305_ENSG00000071794,motif,-0.184345479082,1,12,0,0.0,-0.0743301461938,1
2349,PDE10A,ENSGT00760000119066_ENSG00000112541,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
2350,RBM33,ENSGT00530000063891_ENSG00000184863,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
